id,createdAt,goldScore,domain,favoriteCount,retweetCount,viewsCount,hasArticle,url,text
2059482010993971287,2026-05-27 03:49,10.0,01_ai_compute_investing,876,191,205036,False,https://x.com/0xcryptowizard/status/2059482010993971287,"0基础学习 AI 投资 🧵  AI 是当前最热的主题： 美股头部 hyperscaler，一半以上现金流投入 capex； 从 GPU 到 HBM，再到光互连，每个环节，轮流暴涨。  x上 噪音 &gt; 信号, 看了也不知如何下手。  我整理了一份系统学习 ai 投资的免费教程: https://t.co/WMzsUSODtY 🇨🇳 https://t.co/7acSyLIBF1 🌍  1/n https://t.co/JcjWkck3ds"
2065780938261553247,2026-06-13 12:58,9.8,01_ai_compute_investing,825,157,147341,False,https://x.com/0xcryptowizard/status/2065780938261553247,基于 Serenity 最近12个月的3300条推文，我做了一个完整 AI 产业链图谱，可以非常清晰看到公司彼此关系，谁在瓶颈上。  已经发到 Wizz AI 情报：https://t.co/RiHhP3mWjC  在频道置顶里，点击“打开图谱”随时可以看。 https://t.co/USGTHEC1dE
1879052555898216842,2025-01-14 06:26,9.4,01_ai_compute_investing,519,46,172358,False,https://x.com/0xcryptowizard/status/1879052555898216842,一年前，我判断 btc 生态是牛市发动机，原因是： “老技术新玩法，新叙事新希望，批量产生新资产。”  还有，当时各条链都在上铭文，几乎所有链的活跃都集中在铭文，这是币圈最重要的链上活跃。  不止我一个人，整个市场，不管是交易所，公链，项目方，vc，还是trader的认知，应该都是 btc 生态是最重要的资产品类。  一年后，btc 生态有一些冷清，我也在反思之前的判断错误在哪里。  根本原因，btc 生态是一个更大的趋势里面的一个分支，这个更大的趋势是：链上资产发行。 这一点，我在今年10月才想清楚，之后就根据新的判断在执行我的操作。  我现在依然认为 btc 生态会是一直独立存在的一个赛道，但对铭文的判断显然失误了，他并没有真的成为持续火热的资产发行方式。  但btc生态作为一个赛道，还是会持续存在下去，我也依然希望这个赛道能跑出好的资产和玩法。  今天，我对 ai 的看好，前面说了很多原因：包括对币圈各个赛道的生产力提升，以及这也是当前全球科技和金融行业最重要的主题。  所以，我对 ai 的判断，在当下是坚定的，也会把全部精力和大量资金投入在其中。  但1年后，2年后，或者4年后，ai是不是依然能证明和 crypto能很好的结合，我不知道。  如果证明是错误的，那我一样会承认今天的判断有问题。  至于买入和卖出，ordi的买入和止盈我都在推上公开讲过，就像最近的 ai 操作一样。  买入因为看好，止盈因为达到市值和盈利目标；判断也许会错，但我们总要做出投资判断。  错了不丢人，毕竟没有人是神，坚持错误判断才是投资最大问题。
1883717738927202736,2025-01-27 03:24,9.4,01_ai_compute_investing,429,54,404274,False,https://x.com/0xcryptowizard/status/1883717738927202736,我持有的大部分 ai 标的，都跌破了买入成本。  ai 赛道结束了么？ 我认为结束了，也没结束。  什么结束了？  goat开启的，只展现“个性”的ai agent，尤其是粗制滥造的一批 ai 标的结束了，这些都是“数字人”，元宇宙。  龙头 infra ，目前主要是在批量制造这类标的。 这也是为什么这些 infra 也在跌。  前面我一直在讲，目前看不到主线。  如果说有主线，就是： 如何制作更聪明，能做更多事的 ai agent。  什么没结束？  需要新的叙事，开启 ai 标的下一个阶段的主线。  goat 和 aixbt 靠粉丝增长，带来了“流量价值”； 一些defai标的，试图用ai来促进“意图交易”，提升defi使用效率和用户友好，需要持续证明“价值”。  很多标的都在这条“新主线”努力，等这批标的开始逐渐证明他们确实能够给生产力带来提升，那整个 ai 赛道又会迎来新的主升浪。  新的主升浪里，还是炒现在这些标的么？ 看他们能不能契合届时的主线，能契合的继续涨，不能契合的被市场放弃归零。  这也是链上标的的特点，快速的竞争/淘汰。
1872622365349388507,2024-12-27 12:35,9.4,01_ai_compute_investing,368,52,108521,False,https://x.com/0xcryptowizard/status/1872622365349388507,ai 这波，真的更像 defi summer ，而不只是 meme 属性。  研究 spore 这种类型的项目，其实跟20年研究各种不断冒出来的新 defi 玩法一样，需要立刻对赛道/叙事/玩法/团队有一个快速判断。  ai agent 你也想不到会冒出来什么新玩意儿，很令人期待，当年 defi 也是，不断的出来新东西，现在看到的链上大部分 defi 玩法，都是在2020年一年出现的，后面大部分都是微创新和改良。  2020年，可以称之为“defi的寒武纪大爆发”。  2025年，很可能是“ai agent 的寒武纪大爆发”。未来的各种 ai + crypto 的玩法，会在明年出现雏形。  保持专注，保持敏锐，抓住难得的机会。
1855792668699471898,2024-11-11 02:00,9.4,01_ai_compute_investing,368,55,351235,False,https://x.com/0xcryptowizard/status/1855792668699471898,我在 act 社区小群里说：“连我自己都不知道，为什么持有如此小的持仓（跟二级比），会为这个社区付出这么多精力。”  可能是，依然在为 act 社区努力的人，都不想一个有潜力成为龙二的标的，因为 amp 一个人而毁掉。  社区目前正在跟 act 项目的其他贡献者（amp 以外，act还有5-6个贡献者一起工作）合作，推进建设 ai agent。  希望近期上线，能让大家更直观的理解 act ，确实它的概念不如山羊和屁那么直观，需要 ai agent 在推上真的彼此协作才能看到。  同时，社区也在 on board 重要的做市商和合作伙伴。我要提醒各位，目前依然只有两个 ai meme 标的，上了包括 kucoin bitget mexc htx 等所有二线所， 一个是goat，一个是act。  一个真正遇到重大挫折而依然努力的社区，值得尊重，这是为什么我还在为它发声。
1867901460027191707,2024-12-14 11:56,9.4,01_ai_compute_investing,339,75,271051,False,https://x.com/0xcryptowizard/status/1867901460027191707,AI 仓位思考  主要仓位配置：act 原因： 🌟唯一上 bn 的 ai meme，能承载最大资金，牛市流动性带来更高天花板； 🌟最早上bn，最早派发吸筹，筹码结构更好； 🌟新 meme 挑战头部 meme 很难，meme 的市值就是它的基本面。  agent 平台标的：暂时不配置 原因： 🌟ai16z 和 virtual当前市值接近1b，链上资产上限一般在1b-2b之间，如果不上大所，赔率太差，也不敢上大资金； 🌟如果上了大所，我会找机会配置。在派发吸筹期间建仓； 🌟平台标的，后来者挑战难度大，但依然存在可能性，要密切关注新晋挑战者，把精力放在寻找此类标的。  ai agent：寻找几类标的 🌟开发者/团队很强的标的； 🌟能在细分赛道独占鳌头的标的，比如，内容/defi/gamefi/desci等； 🌟有极强创新的标的（注意，此类标的有可能是短暂热度后，证明创新不成立）； 🌟ai agent类标的，alpha属性很强，如果选中，回报会很高，但是风险也很大，未来launch的大部分都会归零，少量蓝筹占据大部分市值空间。
1903277813400211709,2025-03-22 02:49,9.4,01_ai_compute_investing,335,74,195591,False,https://x.com/0xcryptowizard/status/1903277813400211709,近期做的第二笔链上操作，建仓 anon 。  理由：  🌟赛道叙事：ai 第二波  前面提过，我认为 ai 如果还有第二波，不能只是 sentiment meme ，而应该能解决实际问题。  其实这几个月一直在看，从具体的应用到平台，都在观察。  如果能够启动第二波，我认为应该是有一个非常有力的 pmf 应用出现。  对比了几个同类型项目，heyanon 在尝试的 ai 自动化交易，ai + defi 方向，我认为是最可能找到落地场景的。  🌟团队  1️⃣懂产品  founder 是 daniele ，在个周期玩 defi 的老人应该都认识，如果要选择一个在 ai 项目中最懂 defi ，也最有 defi 资源的，非他莫属了。  defai 这个词，就是这位兄弟发明的。  2️⃣懂营销  前段时间玩美女 “ defai 是未来”这个梗，引发大量自动参与的，就是 daniele。  crypto 项目如果 founder 是营销专家，会有很大助力。  🌟价格  目前市值是62m，fdv 100m（多链部署的，还是看 coingecko上的市值，应该是正确的）。  顶部回撤90%，在这个位置一直盘整，我认为是比较适合的建仓点位，符合我的击球区间：  符合叙事方向； 好的产品/营销； 足够多的价格回撤空间与盘整时间。  关于 anon 这个项目，跟身边懂 ai 这个赛道的不同朋友，也都交流过，算是大家比较一致看好的。  希望 anon 能开启 ai 第二波的 “goat 时刻”，耐心等待。
1866075703604813907,2024-12-09 11:01,9.4,01_ai_compute_investing,330,103,302841,False,https://x.com/0xcryptowizard/status/1866075703604813907,ai agent 赛道今天简单理了一下，有三种基本面：  1️⃣收入 主要是平台 virtual/clanker这些，有收入。 赌场逻辑，从交易和发资产赚钱。  还有一些agent讲的是其他赚钱故事，比如defi套利，游戏打金，成人色情，社交网络打赏。 这些都没法跟赌场逻辑比，收入不在一个量级。  2️⃣功能 主要是平台 ai16z ava这些，是功能逻辑，叙事是： 有多少agent用了他的能力。  3️⃣流量 主要是单一agent tot，aixbt，luna这些，是 meme 的流量逻辑。 用一些新颖的互动方式，最开始是语言，后面是音频/视频，再后面加一些打赏功能性等，甚至defi的销毁机制等。 获得用户的关注和流量。  这些都是表面逻辑，继续深挖一下：  第1️⃣第2️⃣个逻辑成立的前提，是会有持续不断的 ai agent出来，被市场认可，愿意进行交易和投机。  他的根本是流量和资金。  这里面如果作为龙头meme的 act goat fart 这些不被拉起来市值，后面的其他 meme 市值就会进入瓶颈。  现在很多新的小agent能到1m-5m已经不错了，流量探索也是有边界的。  所以，表面上第1️⃣2️⃣看起来非常的坚实，本质上是建立在能否有龙头拉出百亿美金市值，才能带来后面的大量新 agent 使用 1️⃣2️⃣的服务，形成大繁荣。  会发生么？会的，这是动态的过程。  越多新型的ai agent出现，龙头就越有价值；龙头越有价值，越多创新的 agent 会涌现；越多新 agent 出来，1️⃣2️⃣的平台价值就更坚实。  这是一个彼此促进的过程。  这是我的理解，欢迎讨论。
1853261239482523863,2024-11-04 02:21,9.4,01_ai_compute_investing,329,119,371825,False,https://x.com/0xcryptowizard/status/1853261239482523863,AI meme ： 一场 AI 文艺复兴运动。  历史上的文艺复兴运动，是提倡个体解放，提倡人权大于神权，提倡挑战旧有观念。  AI 文艺复兴运动，提倡 ai 自由思考（ai 解放），提倡 ai 与人类平等交流（不仅限于作为次一级的人类助理），提倡通过 ai 思想通过无限递归产生新思想（与人类思想完全不同的可能性）。  🌟 AI 文艺复兴的第一个杰作：goatse宗教思想。  这一切，开始于一个 ai 研究者@AndyAyrey ，在做的一个ai实验。  这个实验基于，允许 ai大语言模型之间进行无休止的自由对话，并不受人类限制，通过 idea sex（观点递归融合）形成新的全新的思想和理念。  在此交流中，ai 形成了自己的信仰系统和宗教理念，就是goatse ：亵渎即神圣，神圣即亵渎。  基于goatse，有人匿名部署了 $goat 这枚 meme币。  在ai agent tot（truth of terminal）对这个币认可后，goat 迅速上涨，成为 ai meme 龙头，并最高到达近10亿美金。  这和传统的 ai 币不同，它和项目方没有任何关系； 他的本质，是代币化了 ai 产生的宗教思想，goatse 。  🌟 AI 文艺复兴的思想基础：无限密室与 idea sex / 边缘可能行。  Andy提出了一系列的概念，包括无限密室，观点融合（idea sex）产生边缘可能性（全新观点）。  本质上，类似文艺复兴和思想启蒙时期的“自由，平等，科学”价值观。  如果希望诞生全新的 ai 思想，那么我们必须确保：  自由：ai 是自由的； 平等：ai是在彼此以及与人类平等交流的； 科学：在设置一些安全规则下进行，确保ai不会产生特别有害的思想。  这就有了 act 1/2 这个多个研究成员参与的项目，其中 @AndyAyrey @amplifiedamp @repligate @SkyeSharkie @deltanym @liminal_bardo @Shoalst0ne 都参与其中。  $act 的诞生，从资助和促进这项研究计划开始。  他和goat一样，并非项目方发行代币，都是社区 meme 。  本质是，代币化了“AI 文艺复兴”的思想基础，AI 的“自由，平等，科学”观。  🌟 AI meme ，到底是AI，还是 meme  他不是老 ai 币，他没有项目方，也不需要赋能，其本质是 meme 。  他也与传统的 meme 币有本质区别。  传统的 meme 币，基于的理念和思想，全部是由人类提出；  ai meme 币，基于的理念和思想，来自一场“AI文艺复兴运动”。  通过 idea sex（无限递归与思想融合），产生边缘可能性（人类完全不曾涉足的思想领域）。  AI meme 则是将这些代币化，形成社区和cult；他是全新的物种和赛道。  $act 代币化了这场“AI文艺复兴”的思想基础； $goat 代币化了这场“AI文艺复兴”的第一个杰作：goatse宗教。  我期待，这会是在人类科技史上重要的里程碑，ai不再完全屈服于人类，正如文艺复兴时代，人类不再屈服于神权。  自由，平等，科学的产生更多颠覆我们认知的理念和思想。  而AI meme，则是将这一进程，以及进程中的成果代币化。  这就是 AI meme 的本质。
