id,createdAt,goldScore,domain,favoriteCount,retweetCount,viewsCount,hasArticle,url,text
1777551587780776026,2024-04-09 04:18,10.0,05_chain_alpha_alert_agents,458,166,317485,False,https://x.com/0xcryptowizard/status/1777551587780776026,我想用几个事实，来做一个关于 bicoin 生态未来的推论：  🌟事实1：bitcoin 很适合做资产发行。  理由： 1️⃣足够去中心化； 2️⃣足够安全； 3️⃣已承载足够大体量的资金。  🌟事实2：bitcoin 主链需要 L2 扩展  理由： 1️⃣为保证足够去中心化和安全性，主链不会提速，扩容区块等； 2️⃣主链具备有限的智能合约能力，不适合运行更复杂的应用； 3️⃣如果未来有mass adoption发生，主链绝对无法承载； 4️⃣主链上发行的资产，需要得到充分的应用和流动性。  🌟事实3：未来，这样的扩展，需要足够去中心化/无需许可  理由： 1️⃣现阶段，也许为了速度和体量做一些妥协； 2️⃣未来，若不能真正实现对主链拓展过程，是足够去中心化/无需许可的，那所有基于bitcoin资产发行的意义，基础将经不起推敲。  🌟推论：web5=web2+web3 会是 bitcoin 生态未来的路。  理由：  1️⃣基于事实1，bitcoin适合做资产发行。  当前和未来会出现一些胜出的资产协议，基于这些协议发行的资产规模将达到千亿甚至万亿美金规模。  2️⃣基于事实2，bitocin主链需要拓展。  基于主链发行的资产，在主链上去获取流动性和智能合约能力，是绝对不能满足这样大规模需求的。  所以，我们需要L2甚至L3，去完成发行资产之后的事情。  3️⃣基于事实3，我们需要一条可行的路，完成主链与L2/L3之间的无需许可+去中心化的链接。  目前有几条路线在探索，长线我最看好的就是“同构绑定”，因为它直接省略了“跨链”，让utxo-base的智能合约公链直接去承载所有的资产应用行为。  4️⃣未来会是什么样子？  让我们来展望未来：  L1 一层 我们会在主链上有若干个被市场选择的资产发行协议，他们大部分会是基于utxo发行，具备主链安全性的；  L2 二层 我们会通过同构绑定，将这些资产以很btc的方式跨到L2上，让这些资产获得图灵完备的智能合约能力；  L3 三层 我们会通过L2和L3之间的“通道”，如闪电网络，rgb的客户端验证，类似nostr的点对点通讯协议，让能承载几亿用户的额应用以web2的形式在 L3 上运行。  同时，这些应用是可以与L2上的各种具备智能合约能力的 btc 主链发行资产进行快捷的/无需许可的/去中心化的交互和流动。  这就是我们能够展望的未来，一个web5的世界。  一个真正能够在资产上具备 web3 一切特性：去中心化的，无需许可的，主权个人特征的。  以及，能够不受区块链本身各种限制，作出 web2 级别应用承载数亿用户的dapp，与web3的资产进行无缝的链接，以真正crypto的方式。  这才是我们能看到的 btc 生态的未来，一个真正激动人心的，btc与btc生态资产能够自由的，快速的流动在L1/L2/L3上的世界。
1854423667842953534,2024-11-07 07:20,9.2,05_chain_alpha_alert_agents,4438,1360,4179835,False,https://x.com/0xcryptowizard/status/1854423667842953534,从二级到链上（入门指南）🧵  链上很热闹，今天百倍，明天某币rug； 推上也很热闹，有人pvp，有人建设，有人求金狗。  过去一年，二级有些沉默，除了年初 ai/meme ，近期可能的山寨季，大部分时间财富效应变少甚至消失了。  这个🧵，是份入门指南，希望让从没接触过链上的兄弟，看了就能入手。  1/n
2002197766609732056,2025-12-20 02:02,9.1,05_chain_alpha_alert_agents,253,20,45393,False,https://x.com/0xcryptowizard/status/2002197766609732056,分享我的信息获取：  1️⃣ 宏观  买了智堡的服务，早晨把宏观日报喂给 chatgpt ，让 gpt 结合过去24小时宏观新闻，给我报告；  现在整体行情被宏观影响较大，所以每天要跟进一下，保证不会出现忽略掉的灰犀牛，以及形成方向性盘感。  2️⃣ 新闻/观点  维护一个 x list，里面是我认为比较高质量的信息来源，每天让 grok 分析这个 list 给我汇总，并且附上推链接；  这是保证不会遗漏各种新闻/观点类信息，每天阅读任务。  3️⃣重要群聊  telegram 若干个重要群，每天汇总，我会把重要的发到推上。  这是保证过去24小时，大家都在关心什么？聊什么？里面会有不会出现在新闻上的信息和观点。
1776085497858957793,2024-04-05 03:12,8.8,05_chain_alpha_alert_agents,131,49,49611,False,https://x.com/0xcryptowizard/status/1776085497858957793,BTC 资产发行的圣杯  首先问一个问题：我们为什么要在 bitcoin 这条链上发行资产？  答案有很多，比如：这是最安全共识最强的链，这里沉淀了crypto最大的资产量，需要更多更丰富的金融行为发生在bitocin上等等。  因此，BTC 资产发行最重要的的两个议题，我认为是：  🌟如何具备 bitcoin 主链安全性？  这件事情，已经有比较清晰的共识，就是基于 utxo 做资产发行，继承 bitcoin 主链的安全性。  不管是 atomical runes 还是 rgb++，走的都是这条路。  🌟如何具备图灵完备的智能合约拓展能力？  这件事情，目前有很多条路同时在推进  1️⃣ L1上做智能合约  以bitvm为代表，期望用门电路的方式在 bitcoin主链做智能合约能。  这条路的优势是直接具备主链安全；劣势是实现非常复杂这轮牛市见不到了，以及实现后也需要更高的手续费和更慢的速度。  2️⃣L2上拓展，L1上验证  目前最多项目在采用的，通常是先用evm兼容的技术路线启动，后面再去探索如何在L1上验证。  这条路的优势是有现成的大量开发人员和工程实现应用，更快更便宜的执行智能合约；劣势是很多人对能否继承btc主链安全性有疑问，也就是前段时间争辩激烈的问题，什么才是真正的 btc L2 ？  3️⃣L1/L2 同构绑定  这个是 rgb++ 协议在探索的路，这也是为什么我第一时间看到这个协议的白皮书就很兴奋。  通过同构绑定，从资产发行开始，就让 rgb++ 的资产，不需要跨链，就实现了在二层的智能合约能力，目前协议已经工程实现并上线。  这条路的优势是资产具备L1安全性的同时，无需信任的可以获取L2的智能合约能力，并且已经在rgb++上完成了工程实现；劣势是具备 utxo base 智能合约开发能力的技术人员和应用都比较少，需要更久的时间才能拓展出更完善的生态。  总结：以上是我对 btc 资产发行圣杯的思考，一层资产安全配合二层智能合约能力，这是目前看到最完美的 btc 资产发行之路。
1725337135442776574,2023-11-17 02:16,8.8,05_chain_alpha_alert_agents,78,25,68688,False,https://x.com/0xcryptowizard/status/1725337135442776574,用微信支付类比 brc20  “铭刻”相当于微信红包（让微信用户完成绑卡），功能看起来不起眼，其实帮助大量新用户引入 btc 链上，真的开始去学习，理解，使用 bitcoin ；  类比微信支付的发展历程，用户在完成绑卡后，需要更多的支付场景。这就引入了后续的滴滴（腾讯投资）与快滴（阿里投资）的争夺战，本质上是两个巨头在争夺支付场景。  而什么是 brc20 的场景？毕竟不能只让用户在bitcoin上面铭刻（相当于微信支付的用户，只用资金在里面收发红包）。  brc20引入了“模块”（module）的概念，你可以理解为一种btc二层的智能合约。  目前，unisat 完成了第一个 brc20 swap 的模块。后续还会有更多的“模块”出现，可能是 defi 类型的，也可能是 gamefi 。  这就相当于为引入 bitcoin 链上的人和钱，提供了“场景”与玩法。一步一步来，现在每个中国人都在用的二维码支付也是用了几年的时间，才到当前的便利程度。  我一直说，要用发展的眼光看问题，用更本质的思考来理解问题，就是这个道理。  那怎么理解竞争协议？  我认为会有有竞争力的其他协议出现，类似 bnb chain / solana 之于 eth （他们都号称eth有各种问题，做了“更好”的eth）。  这些竞争协议会有其特定的用户群，当前最火热的 alt L1 sol的市值也刚刚过 eth 的10%，这也是我认为竞争协议代币（龙二）相对 ordi 市值的上限（10%-30%）。  他们确实是 brc20 的有益补充，但是想取代 brc20，不太现实，就像 alt L1 取代 eth 一样，听听就得了。
1738791048468709656,2023-12-24 05:17,8.8,05_chain_alpha_alert_agents,76,16,106510,False,https://x.com/0xcryptowizard/status/1738791048468709656,铭文（ordinals）NFT 能否带来 NFT 新范式？  在前面的推文中，我介绍了铭文NFT的入门，其中提到了与以太NFT比，其不同点在于：全部上链，全部保存在 bitcoin 链上。  最近在思考，除了这种技术上的不同，铭文NFT还能带来什么新的范式和叙事呢？  真正的社区IP。  如果说各个 ETH NFT 最重要的驱动者是项目方的话，那么铭文NFT由于其以下的一些特殊性，不得不走出一条社区的路。  铭文NFT的特殊性：  🌟BTC的独特文化  Bitcoin的文化和以太有所不同，更看重开放和包容（permissionless），同时也更草根与社区导向。  可以看到在铭文NFT的世界里，通常一个NFT如果是项目方发售的，总会引起一些争议，这在ETH NFT社区是不太会出现的。   🌟早期项目方找不到好的盈利模式  早期铭文NFT的项目方，甚至无法拿到版税，导致很多项目要么发售一波后，项目方就不管了；要么自留一些NFT，卖完也就没有后续了。  导致铭文NFT只能从NFT自身的角度，寻找所谓铭文号靠前，细分赛道龙头这些客观的比较固化的属性。更像是艺术品的定位，而不是一个可以不断生长成长的生态。  🌟BTC生态很难做智能合约拓展  现在很多新的L2在提供了未来的NFT在可用性上的拓展，包括一些优秀的协议类似brc420，也给NFT提供了一些互动性。  但由于并没有ETH生态那样灵活强大的智能合约支持，导致铭文NFT的项目方想提供一个可信的路线图变得困难重重。  这就导向了一种可能性，就是我今天要聊的：  真正的社区IP  ETH NFT走出了一条项目方主导的路，但是这里面也存在一些问题，前段时间闹的沸沸扬扬的azuki社区事件，可以看到：不管看起来多么强大的中心化组织，都是整个系统中的单点风险；他们可以让曾经价值非常大的社区和IP，转眼间崩溃。  为什么？ 因为所有人都依赖着azuki的项目方，他们是整个系统最大的希望和风险。  那么到底什么是社区IP？ 我下一篇会详细论述我的想法，这可能会引领铭文NFT新的范式甚至整个NFT领域的新叙事。
1848188449943405052,2024-10-21 02:23,8.8,05_chain_alpha_alert_agents,57,18,45511,False,https://x.com/0xcryptowizard/status/1848188449943405052,玩 Appchain meme 指南  🌟设置钱包  用 MetaMask这种兼容钱包，将 ApeChain 添加为自定义网络，或者您可以手动添加。 网络名称：ApeChain 网络网址： https://t.co/c5WDqAnmJf 链编号：33139  货币符号：APE  🌟获取$APE代币  $APE交易需要代币。在 Binance、Coinbase、Uniswap 等主要交易所购买 您可以访问他们的网站，找到所有可以用于购买的网站$APE https://t.co/psGJKg6L78   🌟探索生态系统   •NFT 铸造：参与独家 NFT 空投。  •DeFi 集成：使用$APE代币进行质押或耕种。  •探索 dApp：使用各种 dApp，包括游戏和交易平台。   Apechain 最有趣的新增功能之一是该链 @ape_express_ 的 pumpfun，您可以在其中交易 memecoin    🌟如何在 Apechain 上交易 memecoin  1️⃣像我上面提到的那样用 ETH 购买$APE ，然后转到https://t.co/gX4Ncc0WwJ  2️⃣ 将你的 APE 币从以太坊桥接到 ApeChain（大约需要一分钟）   3️⃣ 前往https://t.co/mf613RZmel并选择探索   4️⃣在 degen 部分，您将看到 memecoins（排序方式默认为 bump order，您可以更改为 Market cap 或 created at）   5️⃣选择一个币并购买，点击购买，输入 APE 金额，然后点击交易。   6️⃣有时您可能会收到错误，通过单击“买入/卖出”按钮旁边的图标等设置，将滑点设置得足够高（对我来说通常为 5％）即可解决该问题。   7️⃣将代币添加到你的钱包，以便跟踪  购买代币后，或者如果你想对代币进行研究，你可以查看 Dexscreener @CamelotDEX，找到 MC、持有者数量、持有者百分比、开发者的历史记录等。  以上是所有关键信息，想看更详细的信息，可以看我转的这篇英文文章。
1961013472940212398,2025-08-28 10:30,8.6,05_chain_alpha_alert_agents,274,38,122220,False,https://x.com/0xcryptowizard/status/1961013472940212398,bn 赛道，wlfi 赛道，solana meme（ai）这三个，各有各的问题和机会。  bn 赛道有非常明确的流动性承接，但是不像 meme 那样持有者充足涵盖中英文；  solana/base meme（ai），持有者社区活跃一些，但目前不会得到最大所流动性支持；  wlfi 赛道既有中英文社区，又有可能有流动性支持，但太贵。  如果未来链上有特别大的机会，最理想的情况应该是： 1️⃣流动性后续得到大所支持； 2️⃣能涵盖中英文社区，更多的持有者； 3️⃣初期有10m以下的充足建仓机会。  同时具备这三个条件，才会出现特别大的造富机会和财富效应。
1725151686920966316,2023-11-16 13:59,8.6,05_chain_alpha_alert_agents,208,43,143501,False,https://x.com/0xcryptowizard/status/1725151686920966316,很多人不理解， brc20 带来大量新用户使用 btc 钱包，有什么意义？  天天吹 btc 带来了价值存储，去中心化的保证了金融自主，然而币都是放 cex 。  用户现在被“铭刻”玩法吸引，冲各种 btc 链上土狗，才第一次使用 btc 钱包。  这就像微信支付用红包功能，让大量的中国用户第一次绑定银行卡，一举超越支付宝。  一旦开始使用 btc 钱包，之后所有的 btc 以及 btc 生态资产就会有意识的往 btc 链上转和使用。  这才是区块链革命，金融自主的开始。  这个意义比做100个闪电网络支付软件都有用。
1897659183572607062,2025-03-06 14:43,8.5,05_chain_alpha_alert_agents,576,133,191542,False,https://x.com/0xcryptowizard/status/1897659183572607062,每个币圈趋势，都是至下而上的，ico defi 铭文 meme 。  两个原因：  第一，我提出的牛市发动机三定律里“批量产生新资产”，必须要有足够多的拆分盘，不断产生财富效应，这种资产不会至上而下产生。  第二，币圈的源头活水是散户，不是etf，一种资产发行方式，会经历完整的圣诞树：  圣诞树左侧，开始产生散户的财富效应，回顾 ico defi 铭文 meme 无不如此，不管是早年的ico参与者，defi挖矿的，打了铭文的，p了meme的，都要开始产生散户财富效应；  圣诞树右侧，财富效应逐渐消失，至上而下的力量开始收割，ico时代“徐老师们”带着一堆“精英”进圈收割，defi时代鲸鱼逐渐垄断所有挖矿财富效应，铭文时代开始组建“假社区”，meme时代米莱们开始疯狂组局30分钟浇给。  当这种能给散户创造财富效应的新资产发行模式，在圣诞树左侧时，会伴随着生态代币的蓬勃向上（老技术新玩法），以及新叙事和新的代币发行方式（新叙事新希望）带来的新的一批生态玩家和博弈群体。  在圣诞树右侧时，“精英”和垄断了生态资源的一批既得利益者开始收割新进入这个模式的流动性，这种趋势逐渐衰弱，直至失去散户财富效应。  我对币圈资产发行方式的观察，是连贯的。  如果你曾经读过关于“牛市发动机三定律”，也读过“整个世界就是一棵圣诞树”，还读过“生态代币+新的资产发行方式+新叙事新赛道批量产生拆分盘”。  那么这个推，就是把这几件事连贯起来，形成对同一个事物的新切片视角。
